complexity_score,story_points,number_of_dependencies,risk_score,team_seniority_avg,sprint_velocity_last_3,complexity_x_risk,actual_effort_hours,actual_duration_days
3,3,2,0.47147726201919316,2.1653878197061047,37.362921985966736,1.4144317860575795,29.31090549768281,7.95728695046721
3,2,2,0.000449526074255413,3.0499664579450743,25.610912596167033,0.001348578222766239,25.787140170660027,6.894782311138251
3,3,0,0.9209531874757245,4.227247654524865,38.71134602709783,2.7628595624271735,36.687904115373854,5.180331647983237
2,1,1,0.09909859076010386,3.7668724499905126,60.0,0.1981971815202077,14.911561652072235,2.8049512573020343
4,5,3,0.6824706006861725,4.0059126991167435,36.27165561285033,2.72988240274469,51.93946004481078,8.498448103653175
5,13,2,0.6288654771624883,4.090277499424401,30.401522823536432,3.1443273858124416,75.78864234587442,13.395817361922992
1,1,4,0.8090638551047372,3.1596640813361723,32.67838765324459,0.8090638551047372,32.099115490305174,6.157569336296987
3,3,3,0.6513877305621525,3.14424843160906,20.309700427619802,1.9541631916864575,43.05679325902211,10.570735694322961
4,5,2,0.7693874172159795,3.8755583217937897,49.48963286164458,3.077549668863918,55.89799955306107,11.603394178028807
2,1,1,0.42124860878852755,3.7905930804542227,38.128831075966104,0.8424972175770551,24.087161048405353,4.866236720218564
4,13,0,0.48870449455162324,3.6802306561187406,24.511020937021534,1.954817978206493,53.98387889575934,10.01028975908049
3,5,0,0.7016621021644194,2.5285387685706544,24.83681709871247,2.104986306493258,43.97766617456609,10.83822212864135
5,8,5,0.5684267210550511,4.314170582419507,35.15282379148826,2.8421336052752553,75.56537259940488,16.620183774121685
5,13,4,0.5115385502667199,1.9448115574835572,44.31995393338487,2.5576927513335996,93.17211895412115,27.188017143209677
1,2,3,0.20555840605454934,1.622927865410849,23.49010091263029,0.20555840605454934,26.83884602813793,12.482182896672672
3,2,4,0.2581082608063754,2.380648876462806,46.13409341867171,0.7743247824191262,39.10027972731144,11.496046999373762
3,3,2,0.3584972410593935,2.015324961619824,34.08366448043097,1.0754917231781804,36.65734899998005,12.012448336294197
2,3,2,0.009284385423503183,3.6527300488126255,25.69756614992903,0.018568770847006366,21.42734570266053,4.019364138880089
3,3,1,0.41736344958023697,1.9240714045998435,30.323095734270222,1.252090348740711,38.238306355436904,12.235111063426322
5,8,2,0.0027684757639128144,3.6259593534034757,52.4855387712971,0.013842378819564072,67.51691425180293,13.208814205905917
1,2,5,0.5650154359213367,3.052891179363154,21.117866634546626,0.5650154359213367,26.12824065977867,5.976837258880931
3,3,4,0.7040287689723489,1.6098002723010385,27.681070440538534,2.1120863069170466,51.39620672675375,29.833675955334176
4,13,1,0.5621486316151264,2.0335850564840916,44.5258358463492,2.2485945264605056,53.626767704209456,20.404188039861292
3,5,3,0.6935199732048759,3.0869071372128913,37.16457043453635,2.0805599196146276,45.81623137479577,10.660422627606822
3,8,1,1.3168556207476811e-05,3.9324212156947924,27.08759181741948,3.9505668622430434e-05,38.185658737986465,7.032541533456822
5,8,2,0.05944197328430956,2.593006576698704,44.64793236364823,0.2972098664215478,59.9711119275287,19.673167668255587
3,3,2,0.6984624408755553,1.93133056871216,45.12295733169181,2.095387322626666,36.65154169867242,10.809955840994128
2,1,2,0.8029001479567706,2.180312836375155,38.31390668518081,1.6058002959135411,33.34368771230446,9.915928772496475
1,2,2,0.7177015708893945,1.3804687570935874,28.876034124164857,0.7177015708893945,33.00649020868158,11.3798525470615
5,13,2,0.6630122425535516,1.1005980043609322,30.41695380165642,3.315061212767758,84.38453761552303,55.39856096322858
2,1,6,0.70738266381156,4.892517247987417,37.84676065298399,1.41476532762312,31.06974640582857,4.7722710868124505
3,2,2,0.7395899257961658,1.3856397374636615,21.880709387866204,2.2187697773884976,36.60599679442072,14.981891807522024
1,2,1,0.7243774983675693,1.4995493804426,48.277848811331125,0.7243774983675693,24.757369198523055,13.375880543928375
3,3,1,0.7380084776883398,4.483856340318571,52.00209088675838,2.2140254330650193,31.84067248323751,4.223630578558562
5,8,3,0.07401970741518082,3.654020942877032,32.64045150159729,0.3700985370759041,67.70933625810305,11.718796728236255
3,3,3,0.06327155149462471,2.744290124981305,38.56104492430807,0.18981465448387413,36.003874665122225,8.903237493618992
5,8,1,0.36111994322943897,3.596093622903398,46.85802042849326,1.8055997161471948,63.60274828902128,14.610676111554852
2,2,3,0.5275967145487956,4.7399392941216405,54.55560838567689,1.0551934290975913,35.6945706563938,4.3741235669079925
3,3,1,0.7626190539217277,1.3975092457428238,50.569813354906984,2.2878571617651833,44.226824974979756,22.019635033444473
4,8,0,0.3347078187910125,1.9748441087013289,17.644624866412073,1.33883127516405,54.62156155332773,20.58221152824986
3,3,0,0.2751170766336348,4.4412016138829635,31.84446311672481,0.8253512299009045,30.36484573998346,4.946720119041261
2,1,0,0.7814483081185295,4.1225573812044285,40.00688251483219,1.562896616237059,22.430844197012625,3.956733708705619
4,13,4,0.24933685145399498,4.977026886228764,30.057827030980683,0.9973474058159799,60.91335207869448,9.091261818400616
3,5,3,0.8208413768144633,2.25563526028877,52.827667450403645,2.46252413044339,48.57480922804502,13.161991046377645
3,8,0,0.17713354972003859,4.77954558855418,51.29375172802632,0.5314006491601158,33.39582445372005,5.837450904059451
5,5,3,0.3594735228724768,2.3747553251800166,26.840698587412703,1.797367614362384,67.28976259316765,18.575353679392194
2,3,0,0.4010756094263903,3.8603727647419728,33.375999800942765,0.8021512188527806,27.04517511890821,4.4997273759107665
3,3,4,0.29951044730764287,4.530971790486346,27.50445863810363,0.8985313419229286,35.921309769752106,6.353689337810288
1,1,4,0.003356913887012647,1.683128381033447,33.048715558938305,0.003356913887012647,21.915248587839784,7.859330821347039
3,2,4,0.23550925782124787,1.8225546201408012,32.745676506666165,0.7065277734637436,40.16191336651483,15.396469930566946
2,1,2,0.3376535588788737,3.3238345921293866,44.54257914746859,0.6753071177577474,21.849000411191223,3.907137528801684
4,5,3,0.31362489452666276,4.375299080142057,26.115353362661654,1.254499578106651,59.707613629735064,12.535561711236005
2,1,0,0.7855554964772071,1.3157981408884467,10.0,1.5711109929544143,25.827343689047982,17.617345527375107
4,8,4,0.04736776253647301,4.403523239023614,18.954569177651802,0.18947105014589205,52.36032586184757,7.795952620968906
2,1,3,0.3889486996552407,2.372482118180386,24.7169838729327,0.7778973993104814,26.287230344877674,7.962707331607649
3,3,4,0.03751545557944125,2.6249064558900073,28.443084110029282,0.11254636673832374,38.18872910662849,9.706635478462992
3,2,1,0.9306475661290093,2.3594443827502243,36.871744006152134,2.791942698387028,41.24106214976919,11.043439000721294
4,8,3,0.7902094370310964,4.645919618430749,24.202060944711405,3.1608377481243854,56.85698897336799,8.305104514736401
3,3,6,0.9821615992380135,1.5231773063313563,22.888994097400683,2.9464847977140405,58.25954598065459,25.34383557433084
3,3,1,0.9101605316960185,3.297097924705373,25.7055258234789,2.7304815950880554,43.477482606652714,6.785818874555185
4,5,1,0.3158127721160844,1.592432322503167,23.843459988402188,1.2632510884643375,53.611578593631975,23.32982156815518
3,5,2,0.6915834123305803,4.714378520379365,29.455062557043547,2.0747502369917408,40.98843314381883,5.75945909323162
2,1,2,0.3065540874784084,4.191725254142478,29.027126041049343,0.6131081749568168,22.03303570112224,3.668313621678868
5,13,2,0.888211187929624,1.9352770970443114,41.89056816973811,4.44105593964812,83.68147315646831,28.49151094242584
3,8,2,0.4107528699673414,2.191113072352614,25.104706149303773,1.2322586099020243,42.307430465519595,12.176665241012376
1,2,5,0.3758875419042321,2.52606131185071,31.424033716702287,0.3758875419042321,25.818322910073135,7.7080814418014345
3,5,2,0.9140687442333334,2.621670701181746,29.549773200832313,2.7422062327,41.351445364258595,11.356200474031462
2,3,0,0.8367402876198543,4.269371434528221,43.08884976037567,1.6734805752397086,23.215828955587757,4.384312567715323
2,1,6,0.9664135533643016,3.2581334212367614,33.45720723982296,1.9328271067286031,48.804906928809004,10.727347260363942
4,3,1,0.06648808557444685,2.711797259566912,45.50696723399194,0.2659523422977874,39.8751092277289,9.512306931147425
2,2,1,0.2433388780388599,3.8777786277454114,23.476298239951912,0.4866777560777198,18.167068264375313,3.4122284186349043
4,8,3,0.30085774786704567,2.8314595053752263,34.5063339156518,1.2034309914681827,55.434921540754694,9.174456072102915
5,8,2,0.4243520609547621,1.512960067539162,29.241089829700677,2.1217603047738103,77.82210444944567,45.11201850833449
3,3,1,0.473130045948536,1.4299567370781134,22.739539021143962,1.4193901378456082,33.7571747673829,16.38581952678699
4,5,1,0.291472428066738,2.303826719180687,34.324889590149425,1.165889712266952,49.10850835407991,18.867105872191654
4,5,1,0.7904504231450284,3.4114809504606884,52.32927758235223,3.161801692580114,53.438853622365635,9.081165196471883
5,5,1,0.22324414448505647,1.5393653105929377,26.47091197073867,1.1162207224252825,63.4561139505622,22.87431868783028
3,8,2,0.696517313299113,3.2005366827896293,33.725450181622335,2.0895519398973392,47.96598777509428,10.539507604818565
2,5,1,0.8517683155920974,2.078438579234934,21.877683804074486,1.7035366311841948,35.38518840113909,11.967138152040421
3,8,4,0.6036982391595863,3.781653662433167,20.40772228095991,1.8110947174787588,53.83860041370959,9.972743716788344
3,8,1,0.35415892589282083,1.1130508047054826,27.127476706570988,1.0624767776784625,42.07615842861701,25.904170268480662
2,3,1,0.18789124219665132,2.876093725922292,30.500169883708192,0.37578248439330264,28.499629878138133,5.983686288221529
3,2,2,0.134346194403696,1.2090565960569304,30.9441695906885,0.403038583211088,34.72030725783692,14.8790971474226
1,1,0,0.7441747391490616,2.322031101101282,32.73974984920774,0.7441747391490616,12.333503795072794,3.691406073682392
5,8,5,0.469131997583516,1.0623005771475165,18.516673592966303,2.34565998791758,85.7892694527476,43.480709908589255
2,3,3,0.046319551167367634,2.8763950423117253,28.740537884930276,0.09263910233473527,26.966454053812125,4.9591026684681445
1,1,1,0.9838395069426202,4.068063473912046,40.01758473403675,0.9838395069426202,23.078871172927727,3.5661830215292234
2,2,1,0.67130318298899,1.4008801509837783,21.417549271054625,1.34260636597798,28.89535987373747,14.639352175236876
2,1,2,0.8441825514269772,3.9408907679761085,31.44854305154929,1.6883651028539544,21.804342409764985,4.788360725511488
2,3,4,0.43818867131701145,3.3367810683693246,37.92843759938068,0.8763773426340229,25.75210974426279,5.9008583613825305
1,3,3,0.9554386208080249,3.0184210925440804,27.177330779763302,0.9554386208080249,39.192182446039766,10.517158863311636
2,2,5,0.19952502092412727,3.3979330491209665,38.415243961608475,0.39905004184825454,29.319677655832052,6.316477240062191
2,1,5,0.1851361229388161,2.343588526916782,19.78873720614969,0.3702722458776322,35.79528754418546,10.742793871842265
3,3,4,0.8903347347703588,3.8413582150731576,43.884495729322055,2.6710042043110764,42.458399924081675,10.138285080515756
3,3,1,0.8917170640057281,4.118663367683089,38.65800733093696,2.6751511920171844,35.26014652992511,4.574871601003166
3,8,2,0.4990194854990422,4.11289546234751,35.556654035094674,1.4970584564971265,45.28090846986167,6.884718602528544
3,3,3,0.12578635535397864,2.0778391575747537,46.24818026305841,0.3773590660619359,36.81393367500073,11.217756573875247
1,2,5,0.3052164582032719,3.61562803875941,31.706509407633853,0.3052164582032719,28.843910698991536,6.031218216700629
1,1,2,0.7541523380344677,1.5923829029811056,28.821438875380878,0.7541523380344677,26.409942162028017,9.433462469292932
2,2,3,0.8459919080013034,2.9816784543850683,48.72544284097246,1.6919838160026068,35.194010869938246,8.770056632224453
4,8,6,0.3476547477448171,1.0105170402380703,53.407658022347945,1.3906189909792683,66.79214996929973,47.8959818603877
5,8,3,0.061233681816867835,1.7743470360333644,28.065622938822372,0.3061684090843392,65.2022683257356,27.486950220515727
5,13,3,0.6657266815727806,3.5269364633304225,33.862567628921845,3.328633407863903,87.852336021049,18.58679478009155
3,5,2,0.7394970414382935,4.497446020812518,45.450425432614544,2.2184911243148804,48.22746355239909,8.798453078905656
3,3,0,0.42401467586369257,1.1961131943440972,34.218549981892274,1.2720440275910776,29.953312347633283,16.571572281592697
3,5,2,0.5830976116178693,3.2342111686973203,40.945885087379835,1.749292834853608,37.21709503592972,8.281614595860736
4,8,3,0.9873714975240833,3.547100080420122,42.804035974883824,3.949485990096333,64.65845109470864,10.809737418701898
4,13,3,0.2449985993596594,4.729563924730985,29.37695424443456,0.9799943974386376,60.38374810048589,7.279748984910635
4,8,3,0.5729776937992509,3.620575178579826,39.19274663400259,2.2919107751970036,58.988803619642326,13.737149620242961
4,13,4,0.6109604135626425,1.4121308098829535,34.93807305490063,2.44384165425057,74.81740849882577,31.018521598473292
3,5,2,0.5491071960244631,1.586976970177922,22.831314066062376,1.6473215880733894,43.562134137242,20.060224961297124
4,8,0,0.8691295579437958,3.543056515547991,25.103473535716,3.476518231775183,54.82385970869118,11.137451865805698
4,8,0,0.6050075319221164,1.8624787070529307,28.475830756036313,2.4200301276884657,63.6617933248345,26.80370757874323
3,2,1,0.50789002239129,4.713221899509152,44.28519850802604,1.52367006717387,29.438067429878668,3.1282117308222714
5,8,5,0.12301502666117314,4.682748803143545,44.61358162313328,0.6150751333058657,78.81134386604208,12.720011362823184
1,1,7,0.7032091992934255,4.794623440628854,42.499129183216176,0.7032091992934255,41.36419275511867,5.701403693528568
5,8,1,0.13210736149470037,2.1718104312487734,39.40110703265618,0.6605368074735019,66.42181673861703,18.554338457281627
4,3,0,0.026569893364223662,3.8677996318412657,39.1282630715644,0.10627957345689465,28.419872973927195,4.714246738668639
1,2,1,0.4885311630634622,3.652055627739398,37.7756044955483,0.4885311630634622,17.50890840302074,3.693229088321859
4,5,1,0.5724452721477323,1.1424151253510884,39.07597055421634,2.2897810885909293,52.01436718228002,33.68280514758741
1,1,3,0.99905406137388,2.0622603053851187,39.75362583664202,0.99905406137388,32.466557197753914,10.294068107264387
4,8,0,0.7123267944552865,1.8270669187178736,20.95577834272619,2.849307177821146,51.42405900753713,15.557696748266466
4,5,0,0.8485903202275773,2.48323440695336,27.097528540557615,3.394361280910309,56.09504287869646,12.645882187512042
3,5,4,0.3463880390307553,4.8122148661809,24.710783755179573,1.039164117092266,45.49790204762134,7.015078271166474
4,5,1,0.5089146825799675,4.382406555833353,46.07145007654009,2.03565873031987,52.61629828784188,6.470080803851048
1,2,2,0.9742689906618556,2.1736983654731077,51.54100103583613,0.9742689906618556,28.507402609632727,8.58817746425171
2,5,1,0.41738855214277626,3.1201261243972924,13.30952079587825,0.8347771042855525,22.736431707880122,6.811719021614751
3,3,1,0.8072904248023839,1.7690644863466476,50.64814611871661,2.4218712744071516,43.347263999369446,17.46134566401934
1,1,1,0.5259891177444961,2.109735969183753,35.867213735315296,0.5259891177444961,26.238556504068402,9.214387987206644
3,3,1,0.2239618515300641,1.260012996059538,45.12719819158702,0.6718855545901923,34.282650657315024,15.2518984663343
2,1,4,0.5804186372108828,3.5704260036673463,40.06467154584897,1.1608372744217657,34.70829192970513,5.287634262761397
3,3,0,0.21806202837032151,3.6276830979853156,49.40395053599921,0.6541860851109645,26.188628824855513,5.3872496988376986
3,5,3,0.003026989875741126,4.354006483213774,37.09742433357496,0.009080969627223379,32.12679879101621,4.710778311012358
4,8,2,0.23589601547334327,4.486207253709017,21.365455411870833,0.9435840618933731,52.907943710791685,9.246419092207718
2,3,2,0.19314383235509036,1.6402375967748912,33.9432511622679,0.3862876647101807,26.154015894092307,10.858403397325805
4,5,1,0.37092117719943374,3.972163784651949,40.15656046106806,1.483684708797735,48.136778578873674,12.11852813443128
3,3,2,0.8885969038092881,1.5388305313093293,32.840388984656414,2.6657907114278645,48.55853727575769,19.546559309847044
3,3,2,0.3878530735986758,2.4948600469832436,41.577317221526705,1.1635592207960275,38.87777252496777,10.995154520682163
3,3,0,0.8451876274909911,3.0621462862368847,34.34302611359556,2.5355628824729735,39.671486771542,7.608115927578123
3,3,1,0.5556130201315813,1.197879656348304,29.0449068088513,1.6668390603947438,35.66725006038126,23.221017772809383
2,1,4,0.007614704222566937,1.6270548461818173,24.140216166884592,0.015229408445133874,23.76032101702151,10.524838084436189
3,5,3,0.18873671290321514,2.0844643999601526,31.081846174666556,0.5662101387096454,40.387106366788146,11.248280832775395
2,1,3,0.9312780452080364,1.5101693185367573,37.045716497003276,1.8625560904160727,38.38416012037799,16.392473320474586
3,3,3,0.6041734461977185,4.736385088825332,15.406081957440495,1.8125203385931554,38.05677938357192,6.539273053453091
3,5,3,0.9295468585722739,2.1532767523484653,27.199235892849767,2.788640575716822,52.523646400090456,19.558764719597903
3,2,3,0.31012002030345287,3.004686658035655,15.033079552256016,0.9303600609103586,40.938856514636086,7.292469417142604
4,8,2,0.7165623782827428,4.986136951702745,28.829251460219602,2.8662495131309713,61.43499537833866,7.763190145671859
2,3,4,0.7720251598972598,3.2665707077249757,46.97314734287224,1.5440503197945197,44.3084173896488,11.649020724197541
5,8,1,0.9756996027362554,2.6459830999683387,23.138836182711643,4.878498013681277,71.04144340872172,17.718828771205867
4,5,0,0.0181764831689607,4.719169623697141,42.03159745861329,0.0727059326758428,32.38431288499325,4.769353097479327
5,13,1,0.9522372151232462,1.8899910214664342,60.0,4.761186075616231,81.99971999859179,33.81354167060335
4,13,1,0.3915902176041651,1.7180029633548317,49.5353813125735,1.5663608704166605,60.36052601693222,19.093656125533954
2,1,1,0.837992405744867,3.141457476163134,36.335133803912115,1.675984811489734,27.495387741845274,5.1000141776115155
3,3,3,0.5447129182210839,2.7092069513255606,43.584344557964826,1.6341387546632518,40.28709047007035,9.580974159363505
2,1,6,0.5646495430333655,4.1879443092618605,21.303171975632083,1.129299086066731,36.45686492285326,6.939162313927773
4,5,3,0.3593778881864501,1.168040165217469,19.26585346589446,1.4375115527458004,58.76939067838678,39.177065883712395
3,3,0,0.8284725903781975,3.4709032976448797,35.28698109079394,2.4854177711345926,31.21683893187822,6.733197503678085
2,2,4,0.2640135708378334,3.842716571591506,38.986105634684115,0.5280271416756668,38.29079137133074,6.6039863290196035
5,8,3,0.49224138617860647,4.887667043295868,45.94404284249241,2.461206930893032,71.54605667679888,11.558573288940975
2,3,1,0.5601744987674754,1.5830528009593419,29.31237858598685,1.1203489975349508,33.378628209853325,13.945647444275295
3,3,2,0.7425210934274884,1.9849728748378705,36.93395484361646,2.227563280282465,41.30352536141889,15.282793461891767
4,5,1,0.47163533704153704,4.7297729262769685,36.59111556552975,1.8865413481661482,49.118623073886944,7.9743246453191405
1,2,2,0.6802828988394938,3.5225153819332022,33.68605894423533,0.6802828988394938,23.868583162813586,5.734863160518386
3,3,2,0.4852940963479754,1.1521961309420465,34.27525123865999,1.455882289043926,44.52481635087072,25.931066841203876
4,8,5,0.6593206369585947,1.309376009023116,26.452954973604395,2.6372825478343787,69.91455159885489,34.19466461359177
1,1,8,0.6741434762081482,4.141762242510673,37.79707408384963,0.6741434762081482,45.39158682346386,8.835255184917411
3,8,1,0.7094415605292438,3.269897993825663,36.950499801950784,2.1283246815877312,38.103248367474606,9.483599205068817
2,3,4,0.823299793860326,3.2616619264754956,30.59988234043965,1.646599587720652,43.233838779297436,8.249071074937126
4,13,2,0.5407225609599173,4.519462573245141,41.65774266023568,2.1628902438396693,61.26890864954669,7.675294694178629
2,2,0,0.19327816386989327,1.964391677484913,45.27831588432296,0.38655632773978654,14.788344613542002,6.011800074631037
5,13,4,0.6796408416190554,1.64172392728808,41.77376295975463,3.398204208095277,96.27484680066932,30.05394129317516
4,5,0,0.07711808349216187,3.455223790488322,24.575566799392757,0.3084723339686475,47.33753542407939,6.951337742809503
2,1,3,0.21895502246118403,4.5296923906155335,35.99645766861992,0.43791004492236807,14.646840165600326,2.1012598924805506
3,5,2,0.7921575286647992,2.0610025786704727,25.88568437136548,2.3764725859943976,47.35358149308772,15.552694306716395
3,5,1,0.43507014433006597,3.725177459165408,35.96554746299833,1.305210432990198,38.45010358881447,5.787073386328866
4,13,2,0.49804416765121706,1.6095161274330967,25.92463302980086,1.9921766706048682,66.57658727435452,28.49396025504951
3,3,2,0.9873969184835301,1.6876347833165957,47.77163337354786,2.96219075545059,53.83454169666532,22.116292187847783
2,1,2,0.23517248584891792,4.606040231450949,42.83331469019842,0.47034497169783585,25.29395938043195,3.3971801401568475
2,1,2,0.019552749535934555,1.4718599796255014,46.52989305342389,0.03910549907186911,22.904570333868183,13.538839402575215
5,8,4,0.11137260951784411,1.0973821466207787,45.517220901954964,0.5568630475892206,83.92192113767693,54.26968740646437
3,5,0,0.2445018596608296,4.099761792443137,32.29400288426335,0.7335055789824888,32.91698025743892,6.258729150032088
4,8,4,0.7259200243964692,2.4500381941007214,30.743902564725744,2.9036800975858768,65.47741260488215,13.924967625171332
3,2,2,0.775822031984762,2.5866342088085235,52.41723828700153,2.3274660959542857,39.751010505969575,7.994087209006888
5,13,4,0.5654889540141138,4.199430179632782,33.34880349827585,2.827444770070569,87.63534101454965,14.872335622223412
1,2,3,0.25504639869816137,1.7197431663093927,21.45419357528001,0.25504639869816137,19.802290008255625,9.812261500290148
2,2,1,0.5217418945268236,3.6013077660841426,45.07466733665825,1.0434837890536472,22.530588507295054,3.5389776216134705
5,13,1,0.014957555933934219,2.254113315350538,36.43775668263721,0.0747877796696711,67.55822344848474,20.410439205152084
5,8,1,0.6818009427417963,1.4170738425873766,50.05944123978982,3.409004713708981,75.28103854594771,28.85483099136147
3,5,0,0.6142975554091679,3.7499841958803515,37.42969677980849,1.8428926662275036,34.50234030548781,5.472594812338648
3,3,1,0.021796539381543578,2.2746565382037445,34.79998512653287,0.06538961814463073,24.081299183281796,7.262299306494864
3,5,2,0.8170116336327956,4.466416417120283,50.261208087746894,2.451034900898387,47.81891232866773,6.610145334908691
3,5,1,0.7634265351621218,4.676142600927603,19.61533654963013,2.2902796054863654,37.41366041041239,4.28943237799094
2,3,4,0.3082237455683131,4.396207047683811,29.146376953969927,0.6164474911366262,37.97467161538981,4.611639920585421
4,5,3,0.635376650632306,2.2894069897418476,26.12637028144792,2.541506602529224,60.39788993514495,12.612073399494525
2,1,4,0.6014929634649732,1.9463304974386246,13.049202214267158,1.2029859269299463,40.88260122664268,15.004371601149014
4,5,5,0.14318027922687027,4.571202569631199,43.73176428016603,0.5727211169074811,56.67155746392427,9.005862773395181
1,1,1,0.19325930111436584,2.811787935505845,29.42581586017061,0.19325930111436584,18.36025390573264,4.740084505292936
1,2,3,0.6832061362281295,3.830958894232063,44.05368041646575,0.6832061362281295,28.29991379770837,4.253151750688125
4,5,3,0.9335516462700085,4.308656805642537,38.89086491234604,3.734206585080034,61.36443047119726,10.927438698588869
3,5,1,0.5762843206987531,2.11074661947129,41.07142466627684,1.7288529620962594,44.70169172635848,15.615587264193804
4,8,3,0.5678131455595449,1.4763897117391607,30.446005191593525,2.2712525822381795,73.01319343318669,33.005324199749886
1,1,2,0.6466816947038385,3.4993102533731433,27.357518560149515,0.6466816947038385,20.722141260741047,3.854982018337574
5,13,3,0.4405783001781288,3.3607690230529004,35.89760875219721,2.2028915008906442,82.30988099654331,14.737815052748209
4,13,4,0.05417204350134375,2.0808002906343033,44.19168183308169,0.216688174005375,63.37665182767264,20.890500053488694
4,5,1,0.3965038467246972,3.3388268855413687,34.49617994516258,1.5860153868987887,49.94400209618437,12.391533192243665
2,3,3,0.9002522101178897,4.161429017913372,27.980636773677077,1.8005044202357794,36.31963658637433,6.811541134601739
3,3,2,0.8049468003915485,2.4000439293765097,23.009819086016414,2.4148404011746454,35.26484531563439,9.41915041830467
3,5,2,0.9274235685770654,1.9692708757022888,37.04163015323827,2.782270705731196,48.0214583961848,17.57038345316818
3,3,3,0.15283158513241057,3.9000048544382246,29.459324650714624,0.4584947553972317,38.71237144072432,5.524185613083481
2,2,5,0.5059577570388295,4.143488066727179,34.2825941261026,1.011915514077659,32.004464588705915,5.71326627644099
1,1,2,0.5847281548129437,4.817157751475682,32.612212177513406,0.5847281548129437,22.44725569211924,2.7194025048407897
3,3,1,0.20992550999297444,1.5903432916698845,30.55569025315455,0.6297765299789233,34.00045518038937,15.728598082378957
2,2,2,0.20097023926897006,4.557056407552778,37.938035607595125,0.4019404785379401,20.062806846494507,4.242211423884904
3,5,2,0.7820329326428023,4.06039524475961,40.54504084144107,2.346098797928407,46.91880827876532,7.044825292120905
2,1,3,0.6718519170522066,3.8075996317235514,54.65278944650784,1.3437038341044132,33.61525115224371,8.466027755943985
2,5,1,0.6471875368151602,2.2522145167615126,42.57967714684512,1.2943750736303203,33.491963743162366,10.643395754342725
3,2,0,0.26698745798301493,1.0887718047526165,50.9368232947414,0.8009623739490448,34.78806293286789,18.90592637942301
3,5,3,0.5067694242472068,3.0302019764777692,26.813996285982633,1.5203082727416204,44.62729661930318,8.646824684584393
3,2,3,0.023069953489327832,2.143077505942865,18.990552292729763,0.0692098604679835,27.800146300480428,11.715881477265166
3,2,2,0.1299460526004279,2.159284075706765,34.855697442798416,0.3898381578012837,31.443537914951506,10.425904448218283
4,5,4,0.5182508627607912,4.708554308770614,43.58027244149099,2.073003451043165,49.336797686467385,6.392191656185108
3,3,2,0.3096722756319128,1.6118755682128367,42.011617181594296,0.9290168268957384,40.35722766977788,16.182209309909556
3,3,2,0.9656697568965166,4.736929518362215,47.113815723265745,2.8970092706895496,46.15244362084526,6.915118981535843
5,8,2,0.47148472326701063,3.01522684004296,10.0,2.357423616335053,74.91344585332455,16.54169662797293
3,2,2,0.08356415635685066,4.353117104243747,47.529768948842076,0.250692469070552,30.706538915087165,4.946607680729657
5,13,0,0.01784234725531242,2.1343502857676415,38.35462626429641,0.08921173627656209,69.62310424901463,27.532421861595367
4,8,2,0.7252578738476714,3.5356826563389405,19.559866548749874,2.9010314953906855,52.82969383471089,8.275844935067635
1,3,3,0.1715067380503139,3.226353582893667,42.23528846728806,0.1715067380503139,20.080167650947693,4.5504023543000045
3,8,2,0.18781236900505904,4.696664357671335,36.694825768329636,0.5634371070151771,31.30454374717408,4.394926193150429
4,13,4,0.42380722264067106,1.7171937073696841,38.81229298578051,1.6952288905626842,68.09061128680297,24.456012394139552
5,8,4,0.26406058915346464,1.8182795589699183,44.99109150315361,1.3203029457673232,82.41539746653709,35.0770947270249
3,2,4,0.6165770797461895,4.795857597814178,39.302753684307156,1.8497312392385683,46.409917908714114,5.037155588177935
1,1,0,0.4856925072237638,1.39185848314442,20.271749015303147,0.4856925072237638,19.40755566122307,6.507025978754638
3,5,3,0.11145060147723007,3.5387298761759856,33.56973730217091,0.3343518044316902,36.34499544547949,7.077698208094715
2,2,2,0.7847408479094484,1.2422564528610125,18.823548291491083,1.5694816958188968,30.91462888924302,16.246705749467736
4,13,1,0.4258588544142481,1.3079632324824133,41.49061880558892,1.7034354176569924,61.957583709587546,25.171304752287554
3,3,1,0.6108343195893006,3.3885949716068873,48.97970241584039,1.8325029587679018,40.845151306162904,5.973957787228421
4,8,0,0.003942332532681725,3.205471848616235,22.585480374476745,0.0157693301307269,44.48419731744916,11.93097333656604
4,5,1,0.626400033436537,3.292104795014371,28.285362394675897,2.505600133746148,45.10020100299477,9.767309651987576
3,8,0,0.28284985703093446,2.8946083861997716,26.176306788778316,0.8485495710928034,35.691503165612914,8.244449956076252
3,8,4,0.4943707432099935,3.969437362326419,30.46094728061663,1.4831122296299806,41.07283373976743,9.169657750913263
4,13,4,0.29772060382128973,4.968754145459594,39.12423158198868,1.190882415285159,65.64686908721599,10.158300890319362
4,8,2,0.9962607446422428,2.1031249855614225,30.56930877898841,3.985042978568971,62.72121153067647,25.158399829700528
4,5,0,0.23084231471162353,2.2937586692597938,41.52530172699025,0.9233692588464941,39.214466580654914,9.380172212840547
1,1,3,0.9128596014892566,2.292198169372859,45.65379770075975,0.9128596014892566,33.997099602271085,8.082177013122656
3,2,2,0.9179666318299169,4.05307578522341,46.01759261329277,2.7538998954897504,43.983774709432424,7.9042801029688485
2,1,3,0.4210006529343677,2.3920620044949126,23.818189046303523,0.8420013058687355,30.322812069441742,8.976391997896087
